objectID,name,description,url,logo,banner,city,zipcode,department,region,address,lat,lng,org_type,category_tags,ha_tags,active_forms_count,active_forms_type,creation_date,last_order_date,score,partners,contact_email,contact_phone
358812,Neuves-Maisons Tennis de Table,Club de tennis de table amateur 450 licenciés 12 équipes hommes de GE7 à N2 Vivez l'aventure avec nous !,/associations/neuves-maisons-tennis-de-table,https://cdn.helloasso.com/img/logos/croppedimage-d3809b49bf9c45f9b32f6ed1e0fed9ab.png,https://cdn.helloasso.com/img/photos/croppedimage-b162404895ec4fcd9e62f44c066d973a.jpg,Neuves-Maisons,54230,Meurthe-et-Moselle,Grand Est,1 Rue de la Haute Borne,48.611867,6.101461,Association1901,Sport | Tennis de table,,4,"Event, Donation, Membership",1669244400,1774987216,110,,ttnm54230@gmail.com,0675984366
410841,SAULXUR'OSE,"Cette association a pour objet d’organiser des manifestations, des moments conviviaux et des réunions d’informations et de prévention à destination d'un large public dans le but de sensibiliser, de former et de rassembler. ",/associations/saulxur-ose,https://cdn.helloasso.com/img/logos/croppedimage-b478c5d9c8f14bda961b611ce6b60673.png,https://cdn.helloasso.com/img/photos/croppedimage-3356051df2de454d88ac8b258c6e7488.png,Saulxures-lès-Nancy,54420,Meurthe-et-Moselle,Grand Est,2 Rue de Tomblaine,48.687404,6.244638,Association1901,Humanitaire | Solidarité | Solidarité et Action Sociale,Octobre-rose,2,"Event, Membership",1686780000,1762612196,110,,saulxurose@gmail.com,0620557058
471633,Association Chats Perchés,"Association d’arts aériens basée en région Nancéienne // Cours et stages de Tissu, Cerceau et Trapèze Aérien  ",/associations/association-chats-perches,https://cdn.helloasso.com/img/logos/croppedimage-3e4ac2ed4ca84bc2897b09f04178adbc.png,https://cdn.helloasso.com/img/photos/croppedimage-a07f29d433c047edb6211dee39577453.png,Nancy,54000,Meurthe-et-Moselle,Grand Est,14 Rue du Cheval Blanc,48.695212,6.178365,Association1901,Arts | Culture | Arts et Culture,,4,Event,1706828400,1775070144,110,,chatsperches54@gmail.com,
487750,CERCLE ASSOCIATIF DES ETUDIANTS DE L'UFR STAPS,Le Cercle Associatif Des Etudiants de l'UFR STAPS Nancy ( où plus communément appelé CADE) est le BDE de STAPS Nancy ,/associations/cercle-associatif-des-etudiants-de-l-ufr-staps,https://cdn.helloasso.com/img/logos/croppedimage-5e2a8e9e527a41b4a142cd16d7e289e9.png,https://cdn.helloasso.com/img/photos/croppedimage-789759c814ed4ea5be6660fa10f2a579.png,Villers-lès-Nancy,54600,Meurthe-et-Moselle,Grand Est,30 Rue du Jardin Botanique,48.666668,6.157199,Association1901,BDE | Étudiants | Réseaux pros et étudiants,,3,"Event, Membership",1710630000,1775055699,110,,Ker.yann375000@gmail.com,0637840048
347597,Miss Harmony France,"Miss Harmony France est une association à but non lucratif créée en 2022. Elle réunit les femmes françaises entre 18 et 35 ans, sans critères physiques. Son objectif étant de montrer que la beauté ne réside pas seulement dans l'apparence physique, mais aussi dans les cœurs.",/associations/miss-harmony-france,https://cdn.helloasso.com/img/logos/croppedimage-bb14dc8e9b1b432b90d68abe9aee8115.png,https://cdn.helloasso.com/img/photos/croppedimage-113a236b365244d0b9e9aa64be5775e2.png,Pompey,54340,Meurthe-et-Moselle,Grand Est,117 Rue des Jardins Fleuris,48.7686,6.127713,Association1901,Solidarité et Action Sociale | Humanitaire | Solidarité,,7,"Event, Donation, Membership",1664748000,1774807087,110,,missharmonyofficiel@hotmail.com,0634691007
112124,NANCY SEICHAMPS RUGBY,club de rugby affilié à la Fédération française de Rugby,/associations/nancy-seichamps-rugby,https://cdn.helloasso.com/img/logos/croppedimage-b608d288f4b542acadd79995c16464e6.png,https://cdn.helloasso.com/img/photos/croppedimage-d5b860b9f19447a88ad68ec3c667be90.png,Nancy,54000,Meurthe-et-Moselle,Grand Est,Boulevard d'Austrasie,48.691717,6.200655,Association1901Rig,Sport | Rugby,,12,"Shop, Event, Donation, Membership",1534111200,1775057659,110,,nsr@nancyseichampsrugby.fr,0786763130
327902,BASSIN MUSSIPONTAIN HANDBALL,"Le BMHB est une association sportive proposant la pratique du handball sous diverses formes. En effet, nous accueillons tous types de publics : babyhand (à partir de 3 ans), toutes autres catégories en filles et en garçons, du handball loisir (adultes mixtes) et du Handfit (activité bien-être).",/associations/bassin-mussipontain-handball,https://cdn.helloasso.com/img/logos/croppedimage-f29feeadd6d34ca9ab1ccd6e0106b5fe.png,https://cdn.helloasso.com/img/photos/croppedimage-87cb67cac0194f1ca18e8057acaf262c.png,Blénod-lès-Pont-à-Mousson,54700,Meurthe-et-Moselle,Grand Est,Place du 8 Mai 1945,48.880541,6.051991,Association1901,Handball | Sport,,4,"Shop, Event, Membership",1654725600,1775057786,110,FFHB,5654001@ffhandball.net,0613910400
113465,CU.BI Production,"LE MEMÔ, LIEU DE FABRIQUE POUR LES ARTS LIÉS À L'ESPACE PUBLIC C'est un espace de rencontres entre artistes, techniciens, publics de tous horizons, habitants du quartier Sauvoy et professionnels du secteur culturel. Il se construit entre Nancy et Maxéville, prolongement naturel du festival Michtô.",/associations/cu-bi-production,https://cdn.helloasso.com/img/logos/croppedimage-70f7f4c4dd944f8dba838e74ca5cbecc.png,https://cdn.helloasso.com/img/photos/croppedimage-87c88a5e3110432a9530b0efc71c17d7.png,Maxéville,54320,Meurthe-et-Moselle,Grand Est,215 rue des solidartés,48.704975,6.166611,Association1901,Arts | Culture | Professionnels | Arts et Culture,,22,"Shop, Event, Membership",1536271200,1775045523,110,,lememo.fabrique@gmail.com,0681685915
272913,La Pelote,"La Pelote est une association dédiée à l’apprentissage et à la pratique des cordes - ou shibari - près de Nancy ! Elle est pensée pour être un collectif dynamique de partage et de créativité dans un cadre axé sur l’inclusivité, la sécurité et le consentement.",/associations/la-pelote,https://cdn.helloasso.com/img/logos/croppedimage-a8eab7c50b7148069d1f568ec288fa9d.png,https://cdn.helloasso.com/img/photos/croppedimage-732ad6bd34fe43b98f9aaee8825881ce.png,Pont-Saint-Vincent,54550,Meurthe-et-Moselle,Grand Est,Pont-Saint-Vincent,48.606575,6.096068,Association1901,Arts | Culture | Sécurité | Arts et Culture,,12,"Shop, Event, Membership",1625349600,1775042679,110,,lapelote.shibari@gmail.com,
195735,Les Rêveurcibles,"création, diffusion et/ou production de spectacles amateurs ou professionnels à destination de tous les publics, et plus généralement toutes activités et pratiques artistiques et culturelles, quels qu'en soient les horizons, pouvant se rattacher directement ou indirectement à l'objet social.",/associations/les-reveurcibles,https://cdn.helloasso.com/img/logos/croppedimage-ea5432d710084e6aa683e51d50af2720.png,https://cdn.helloasso.com/img/photos/croppedimage-fa44fb58304147c7bcbad74745f868da.png,Tomblaine,54510,Meurthe-et-Moselle,Grand Est,10 Bd Tolstoi,48.679937,6.216493,Association1901Rig,Arts | Culture | Professionnels | Arts et Culture,,1,Event,1583362800,1775035133,110,,asso.lesreveurcibles@gmail.com,
299835,Association Movimiento,L'AssoMovimiento a pour but de promouvoir les danses latines (salsa et bachata) par le biais de cours hebdomadaires et en organisant des soirées dansantes.,/associations/association-movimiento,https://cdn.helloasso.com/img/logos/croppedimage-c581642cebf24a9f9782e73e513f6446.png,https://cdn.helloasso.com/img/photos/croppedimage-397656e9b7f64c26b6bf3e7cddba6edc.png,Tomblaine,54510,Meurthe-et-Moselle,Grand Est,Place des Arts,48.687855,6.211432,Association1901,Arts | Bachata | Culture | Danse | Salsa | Arts et Culture,,1,Event,1641682800,1774992028,110,,assomovimiento@outlook.com,0609666704
